AGE,E401K,FSIZE,INC,MALE,MARR,NETTFA
44,0,2,22.956,0,0,10.299
34,1,4,83.496,0,1,21.549
37,1,4,67.512,0,1,109.8
43,1,2,73.641,0,1,28.6
62,0,1,58.272,1,0,39
40,0,5,28.095,0,1,0
32,1,1,98.607,0,0,77.396
64,0,2,12.576,0,1,0.27
55,1,2,49.05,1,0,256.699
30,0,4,44.613,0,1,3.328
42,0,1,24.408,0,0,-0.4
30,0,1,33.21,1,0,0.9
25,0,1,15.39,1,0,2.725
36,0,1,28.8,1,0,-3.35
48,0,3,10.338,0,1,-1.795
56,1,2,34.002,1,0,71.6
35,1,3,36.882,0,1,36.145
43,1,3,39.261,0,1,-0.3
60,0,1,13.245,0,0,39.6
39,1,1,40.5,1,0,-12.4
50,0,1,32.232,0,0,14.098
53,1,2,41.238,0,1,108.47
38,1,6,51.528,0,1,74.6
40,0,4,47.355,0,1,2.7
29,0,2,14.892,0,1,-1.75
49,1,2,111.372,0,1,64.337
38,1,5,24.15,0,0,5.5
30,0,5,31.2,0,1,0
25,1,2,42.804,0,1,-2.65
33,1,3,24.351,0,1,0.5
37,0,5,38.601,0,1,-4.4
59,0,1,21.366,0,0,-0.75
32,1,2,59.667,0,1,61
38,0,1,44.4,1,0,-5.8
55,0,4,23.16,0,0,30.299
52,0,1,26.91,0,1,15.1
53,0,1,15.3,0,0,-5.71
37,1,1,16.665,1,0,3.5
43,1,4,29.373,0,0,-0.8
39,0,2,13.566,0,0,1.5
51,1,4,37.965,0,1,7.6
53,1,3,60.282,0,1,43.3
54,1,3,47.646,0,1,100.7
43,1,4,155.196,0,1,87
35,0,5,20.103,0,1,-4.823
35,1,4,54.96,0,1,70.05
62,0,2,44.403,0,1,42.632
40,0,5,36.621,0,1,-5.008
40,0,3,35.439,0,1,0.869
34,0,5,16.977,0,1,-3.05
48,0,4,19.176,0,1,-0.03
30,0,1,22.722,1,0,0.3
41,1,5,109.587,0,1,17.519
34,0,4,16.647,0,0,-2.48
36,0,3,29.976,0,1,-4.815
40,1,5,49.095,0,1,50.355
31,0,5,26.175,1,1,-2.171
31,0,2,16.128,0,0,-0.193
28,0,3,21.21,0,1,16
28,0,2,28.887,0,1,-2.4
48,1,3,68.673,0,1,36.8
42,0,1,10.2,1,0,0
43,1,4,32.046,0,1,-0.751
32,0,1,14.79,1,0,-0.595
43,1,2,36.612,0,1,-0.9
39,0,4,19.125,1,0,0
25,0,1,13.026,1,0,-21.25
29,0,1,18.516,1,0,-1.5
52,0,2,108.87,0,1,37.878
46,0,2,35.61,0,1,7.2
39,0,4,50.25,0,0,16.199
34,1,3,59.232,0,0,36.3
32,1,4,69.612,0,1,1.771
42,1,3,51.9,0,1,3
40,1,2,12.6,0,1,28.269
41,1,5,12.291,0,1,20
43,1,1,36.42,0,0,9.5
54,1,1,13.362,0,1,-1.6
56,0,2,29.301,0,0,13.5
42,1,4,44.016,0,1,-4.496
30,1,4,22.413,0,1,-1.845
28,0,4,27.246,0,1,-8.195
28,0,2,21.639,0,0,-0.25
32,0,5,18.861,0,1,0
53,0,3,40.926,0,1,-2.801
27,0,4,17.01,1,0,-3.094
62,0,1,23.31,0,0,-0.35
31,1,2,28.83,0,0,0
38,0,4,26.52,0,1,0.16
58,0,3,30.264,0,1,52.399
57,0,4,27.927,0,1,-1.501
30,0,4,58.413,0,1,-10
38,0,5,62.703,0,1,-13.3
35,1,1,31.626,1,0,0.95
49,0,3,32.064,1,1,-4.5
41,0,4,27.012,0,1,-0.73
44,1,3,38.862,0,1,-2.667
61,1,2,28.194,0,1,19.799
28,1,1,23.316,1,0,-0.2
35,1,1,14.805,0,0,0
45,0,1,13.26,1,0,-1
55,0,1,12.24,0,0,0
41,0,4,48.615,1,0,-2.6
27,0,5,28.965,0,1,-0.8
28,0,4,24.051,0,1,8
41,1,4,28.143,0,1,0.1
47,0,7,30.435,0,1,15.349
50,1,3,20.484,0,1,5.26
53,0,3,56.997,0,1,189
35,0,5,54.75,0,1,0.3
42,0,2,20.469,0,0,0.749
49,1,3,67.764,0,1,61.698
63,1,3,22.299,0,0,0.06
38,1,3,26.268,0,0,52.568
39,0,5,13.212,0,0,0
55,1,6,11.049,0,0,1.55
31,0,1,19.14,1,0,0.4
29,0,4,19.848,1,1,-1.6
27,0,5,12.954,0,1,0
58,0,1,14.637,0,0,1
55,1,2,39.378,0,1,10.5
37,1,5,35.175,0,1,-0.117
47,0,3,13.644,0,0,0.04
39,1,3,28.614,0,1,0.728
60,1,5,38.337,0,1,18.3
28,0,1,23.388,1,0,0
36,0,1,11.25,0,0,-1.2
56,1,2,67.092,0,1,126
37,1,4,83.274,0,1,82.152
38,1,4,88.77,0,1,21.838
38,1,4,98.85,0,1,-12.45
60,0,2,39.393,0,1,38.177
45,0,3,43.197,0,1,1.4
60,0,1,25.356,0,0,-3.55
55,1,3,53.91,0,1,159.248
43,0,1,19.392,1,0,-0.4
41,0,4,22.8,0,1,0.11
47,1,2,90.45,0,1,77.2
37,1,4,47.703,0,1,33.748
29,1,1,36,1,0,5.5
34,0,3,40.554,0,0,46.5
46,1,3,39.894,0,1,17.399
42,1,5,33.336,0,1,43.999
58,1,1,30.3,0,0,16
36,0,4,118.401,0,1,184.5
45,0,4,54.255,0,1,-0.651
45,0,2,19.998,0,0,59.879
37,1,4,28.443,0,1,-2.2
31,0,2,22.572,0,0,-1.45
47,0,1,29.1,1,0,0
42,0,4,19.848,0,1,-0.4
37,0,4,17.571,1,1,0
39,0,2,42.777,0,1,0
45,1,4,19.176,0,1,0
54,0,4,26.136,0,1,-1.875
58,0,4,36.975,0,1,-3
49,1,4,96.369,0,1,61.115
27,1,2,19.143,1,0,0.64
34,1,4,28.293,0,1,4.615
34,0,4,46.053,0,1,-3
40,1,4,42.048,0,1,-16
51,0,3,63.225,0,0,226.048
26,1,3,57.519,0,1,-5.45
36,0,4,72.069,0,1,-4.609
32,0,4,24.807,0,1,11.35
38,0,4,39.837,0,1,-0.093
33,1,3,43.2,0,1,13.705
62,0,5,41.172,0,1,-0.1
38,0,4,11.04,0,0,0
63,0,2,27.54,0,1,20.283
54,1,2,45.9,0,1,0.8
38,1,4,44.409,0,1,1.2
36,1,8,33.27,0,1,-2.801
41,0,6,36.435,0,1,1.925
38,0,4,36.654,0,1,-3.146
46,0,4,30.6,0,1,-4.242
27,0,4,32.436,0,1,-0.6
31,1,2,20.46,0,0,11.5
39,0,4,30.75,0,1,-2.4
54,1,3,65.025,0,1,22.425
25,0,2,30.957,0,1,-2.342
43,0,4,45.51,0,1,4
35,1,4,86.412,0,1,109.23
44,1,4,59.235,0,1,13.45
45,0,3,17.076,0,1,-2
41,1,6,27.54,0,1,1
63,1,3,70.779,0,1,384.15
53,0,3,17.244,0,1,35
48,0,6,23.412,0,1,0.1
33,0,4,25.326,0,1,0.4
55,1,2,116.199,0,1,2.1
36,1,2,85.689,0,1,74.289
39,1,4,101.637,0,1,105.799
41,1,4,42.927,1,1,6.23
53,0,4,73.218,0,1,15.1
48,0,2,21.066,1,0,-5.79
34,0,3,34.8,0,1,0.7
47,0,1,32.043,1,0,0.1
31,0,1,16.02,0,0,-3.592
28,1,1,15.888,1,0,0
47,0,2,36,0,0,0.5
42,1,1,25.257,0,0,2.76
55,0,2,35.169,0,1,34.999
42,1,5,38.22,0,1,38
43,0,2,33.288,0,1,10.747
60,0,3,42.396,0,1,22.349
46,0,4,81.162,0,1,57.996
36,0,3,17.379,0,0,5
47,1,2,71.217,1,1,28.1
32,1,3,49.542,0,1,18.9
46,1,4,72.54,0,1,135.8
33,1,3,95.472,0,1,55.05
25,0,1,18.162,0,0,3.129
28,0,3,49.125,0,1,29.2
35,1,4,33.834,0,1,19.46
45,0,5,26.34,0,1,0.2
31,0,1,23.529,0,0,4
42,1,4,80.4,0,1,50.7
42,1,5,42.678,0,1,-0.1
33,0,3,11.196,0,0,1
46,0,1,12.018,0,0,0.3
37,1,1,18.03,1,1,6
41,0,4,38.844,1,1,0.398
29,1,3,86.505,0,1,81.7
54,0,3,18.255,0,0,-2.4
58,1,1,56.958,0,0,66.845
42,0,4,29.298,0,1,-3.16
32,0,5,21.609,0,1,-20.93
32,0,1,21.93,1,0,6
48,1,4,49.701,0,1,29.767
36,0,2,21.369,0,0,-0.113
34,1,4,51.288,0,1,2.167
26,1,2,49.362,0,1,10.28
26,0,4,28.32,0,1,-3.9
36,0,3,46.422,0,1,2.998
27,0,3,32.88,0,1,-1
27,0,4,39,0,0,0
38,0,4,30.003,0,1,2.049
28,0,4,41.61,0,1,3.88
32,1,2,47.691,0,1,40.05
60,1,1,29.784,1,0,3.5
46,1,1,27.9,0,0,-0.19
45,0,2,23.028,0,0,28.949
32,0,3,16.32,0,1,-0.583
52,0,2,92.724,0,1,52.45
30,0,2,44.424,0,1,-3.801
31,1,2,24.006,0,1,0.2
30,0,3,12.36,1,0,0
34,0,2,10.371,0,0,-1.5
34,0,2,20.478,0,0,4
35,0,5,36,0,1,-2.745
49,1,3,65.136,0,1,4.7
54,1,2,50.859,0,1,3.695
41,1,2,40.05,0,0,3.5
30,1,4,30.036,0,1,17.35
46,1,3,58.659,0,1,92.384
28,0,1,17.37,0,0,0.2
26,0,3,23.787,0,1,14.984
27,0,3,25.971,1,1,-2.719
56,1,2,52.965,0,1,18.8
59,0,3,42.858,0,1,11.9
32,0,5,28.89,0,1,-9.5
37,1,4,38.208,0,1,7.5
31,1,5,58.809,0,1,-1.7
27,1,3,39.255,0,1,-20.93
40,0,4,24,0,1,-11.98
60,0,4,14.442,0,1,17.704
53,1,2,12.588,0,0,0.1
54,0,3,26.76,1,1,19.9
46,0,4,21.609,0,0,-0.6
43,1,3,54.15,0,1,102.619
45,0,1,72.075,1,0,13.099
45,0,2,65.04,0,1,34.89
50,0,2,12.24,0,0,-3.65
53,0,5,13.029,1,0,-0.9
52,1,2,52.05,0,1,25.1
46,0,3,46.356,0,0,-1.82
34,0,1,34.68,1,0,27.8
38,0,2,56.115,0,1,-5.4
39,1,3,88.971,0,1,118
35,0,6,30,0,1,-1.4
34,1,3,24.432,0,1,-3.07
49,0,2,59.256,0,1,-3.332
55,0,4,22.656,0,0,0
29,0,4,18.168,1,0,2.3
55,1,3,32.805,0,1,2.072
44,0,5,25.5,0,1,-1
43,1,4,33.312,0,1,38.845
40,1,3,39.045,0,1,-0.5
43,0,2,18.24,0,0,-3.65
44,0,2,26.415,1,0,0.18
27,1,1,23.913,0,0,7.255
49,1,4,45.753,0,1,17.419
37,0,9,12.324,0,0,0
28,0,4,23.586,0,1,0.165
33,0,5,33.18,0,1,-4.928
25,0,1,19.248,1,0,0
32,0,1,13.452,1,0,2.5
42,0,4,41.232,0,1,34.149
43,1,4,45.384,0,1,9.614
61,1,1,20.826,0,0,10.15
35,0,4,46.278,0,1,10
34,1,1,13.5,0,0,0.172
44,1,1,12.774,0,0,-3.074
47,1,4,36.906,0,1,-0.387
30,0,4,32.43,0,1,0.45
41,0,4,28.392,0,1,6.2
38,1,4,37.8,1,0,11.255
56,0,2,24.744,0,1,0.025
47,1,4,100.116,0,1,35.831
33,0,4,22.818,0,1,-8.149
44,1,4,27.39,0,1,9.334
59,1,2,15.372,0,1,19.249
44,1,4,31.665,0,1,9.04
41,1,2,21.222,0,0,45.6
36,0,4,23.7,0,1,-3.9
52,1,3,37.356,0,1,14.825
43,1,2,14.01,0,1,-0.985
56,0,2,29.25,0,1,3.8
46,0,5,56.388,0,1,-2.4
26,1,1,23.235,1,0,40.4
25,0,1,37.371,1,0,-3.647
37,0,5,34.803,0,1,-11.635
39,0,3,13.512,0,1,-2.797
39,0,5,63.294,0,1,-18.6
31,0,3,22.575,0,1,-3.45
36,0,4,19.17,0,1,-5.85
29,1,2,73.65,1,1,10.708
27,0,4,24.84,0,1,0.54
45,1,4,61.8,0,1,53.8
42,0,3,72.039,1,0,-5.365
58,0,2,22.302,0,1,1
59,0,3,199.041,0,1,1305.5
41,1,2,39.78,0,1,105.151
59,0,1,46.956,0,0,71.399
36,0,4,36.267,0,1,-10.491
46,1,1,66.576,0,0,24.55
38,1,2,49.284,0,1,40.3
50,0,4,162.597,1,1,250.999
36,1,1,24.75,0,0,5.7
29,0,1,14.556,0,0,-3.25
53,0,1,21.6,0,0,-0.45
55,1,1,20.898,0,0,17.047
27,1,1,37.218,0,0,7.9
35,1,1,29.427,0,0,10.269
26,1,1,13.77,1,0,-5.736
29,0,3,10.2,0,0,0
35,0,3,23.904,0,1,29.1
44,0,3,21.288,0,0,-6.831
35,0,3,38.244,0,1,-5.1
32,1,2,90.729,0,1,50.299
31,1,1,36.39,1,0,2.5
31,1,2,71.673,0,1,12.22
29,0,3,44.895,0,1,0.5
38,1,1,21.015,1,0,8.152
28,0,4,19.17,0,1,0
43,0,5,117.342,0,1,28.15
40,1,5,68.661,0,1,-4.711
44,1,2,63.222,0,1,36.728
30,0,2,62.886,0,1,22.058
30,0,4,13.35,0,1,-1.078
25,0,1,15.81,1,0,0
46,0,3,34.938,0,1,0.7
36,0,5,85.437,0,1,105
28,1,2,96.339,1,1,64
40,0,3,10.56,0,0,-1
59,1,1,53.172,1,0,-20
49,1,1,38.31,0,0,14.4
38,1,3,35.322,0,0,-1.222
33,0,2,78.519,0,1,75.55
59,0,2,76.899,0,1,60.593
48,1,3,54.57,0,1,0
45,1,1,23.415,0,0,14.238
31,0,5,35.856,0,1,-0.85
49,0,3,14.226,0,1,-0.25
39,1,3,48.054,0,1,4.45
28,1,4,78.879,0,1,31.829
35,1,4,40.092,0,1,23.648
63,0,3,26.736,0,1,11.8
51,0,3,34.656,1,0,13
27,0,1,29.676,1,0,5
33,1,3,42.408,0,1,-1.84
60,0,2,10.665,0,0,-1.208
43,1,2,25.5,1,0,0.4
33,0,3,19.767,1,1,0.057
37,1,1,10.203,1,0,-0.2
27,0,1,40.584,0,0,9.606
27,0,1,29.598,0,0,-6.376
40,0,1,24.687,1,0,0
43,0,4,31.254,0,1,0
41,0,3,30.927,0,1,17.748
49,0,1,18.117,0,0,10.22
33,0,3,12.36,0,0,0
53,0,2,14.343,0,0,0.15
51,0,2,21.969,0,1,0.8
61,0,2,97.044,0,1,184.1
61,0,2,121.722,0,1,70.01
37,0,4,30.996,0,1,7.65
29,1,5,35.706,0,1,-0.05
30,0,4,44.184,0,1,-37.074
53,0,2,12.882,0,0,-4.3
36,0,2,22.815,0,0,6.75
40,1,4,51.96,0,1,-0.9
57,0,1,30.675,0,0,57.8
25,1,1,39.102,0,0,21.048
39,0,1,32.1,0,0,23.7
41,1,4,37.242,0,1,-11.892
34,1,4,38.19,0,1,11.612
62,0,2,29.694,0,1,78.599
35,1,2,29.97,0,0,18.5
40,0,2,67.128,0,1,89.5
27,1,1,44.1,1,0,23
61,0,4,20.766,0,1,20.4
63,1,2,41.991,0,1,34.3
38,0,3,53.658,0,1,0.05
60,0,1,15.723,1,0,0
25,1,2,23.481,0,1,-11.76
59,0,1,22.119,0,0,4.5
36,1,5,20.16,1,0,4.2
41,0,1,21.645,1,0,1.674
32,1,4,15.579,0,0,0.28
43,1,2,135.114,0,1,139.56
49,0,3,39.123,0,1,6.048
52,1,5,12.954,0,0,5.6
31,1,1,28.047,1,0,16.7
47,1,1,10.125,0,0,0
38,1,3,24.87,0,0,-0.55
56,1,5,23.319,0,1,49.949
42,0,6,40.245,0,1,2.078
47,0,4,53.856,0,1,-1.58
53,1,2,73.35,0,1,87.75
35,0,3,28.998,0,0,0.1
54,0,3,53.133,0,1,1.799
29,0,3,17.97,1,1,2
55,0,4,93.336,1,1,100
45,1,2,50.235,1,0,3.249
35,0,6,17.226,1,1,0
42,1,3,14.16,0,1,18.5
36,0,1,21.21,1,0,2
25,0,2,14.781,0,0,0.049
63,0,2,44.799,0,1,97.333
34,0,4,37.428,0,1,-4.1
59,0,2,21.843,1,0,12.618
35,0,2,33.843,1,0,0
56,1,3,31.35,0,1,15
36,1,5,34.962,0,1,2.899
41,0,3,20.535,0,0,6.499
30,1,2,34.413,0,1,-2.15
26,1,2,16.068,0,0,-1.3
44,1,4,73.56,0,1,41.4
30,0,2,21.306,0,0,10.029
30,0,3,19.95,0,1,-7.35
56,0,2,77.979,0,1,19
37,0,1,99.159,1,0,11.5
48,1,1,76.68,0,0,6.33
31,0,1,11.34,1,0,0
38,0,4,41.982,0,0,10.5
37,0,2,33.366,0,0,-3.475
41,0,2,32.472,0,0,0.44
32,1,2,100.491,1,1,58.899
53,1,2,100.008,0,1,73.8
51,0,1,35.487,1,0,-2.9
38,1,5,22.011,0,1,7.8
31,0,5,55.554,0,1,-2
42,0,3,49.509,0,0,17.517
32,0,2,13.14,1,0,3
31,0,3,25.158,0,1,0.8
37,0,3,19.467,0,1,0.7
54,0,2,74.04,0,1,40.8
28,0,3,19.152,0,1,-3.44
53,1,1,16.002,1,0,44.31
62,0,3,17.805,0,1,-2.5
29,0,2,30.75,0,1,-3.25
40,0,5,24.645,0,1,-0.888
38,1,3,69.714,0,1,46.232
49,1,4,63.012,0,1,21.2
61,0,2,16.2,0,1,0
40,0,1,12.96,1,0,0
43,0,1,11.452,0,0,0.263
64,1,1,27,0,0,49.043
40,1,2,38.376,1,0,5.9
43,0,1,23.082,0,0,17.9
41,1,3,59.58,0,1,86.3
33,0,6,11.952,0,1,-0.765
39,1,4,97.935,0,1,54.5
48,1,5,89.94,0,1,23.799
64,0,1,26.826,1,0,2
41,0,4,45.624,0,1,0.1
38,1,4,35.982,1,1,87.92
42,0,2,33.015,0,1,2.249
45,0,4,41.886,0,1,1.1
46,1,3,15.699,1,1,33.35
31,1,3,81,0,1,43.9
41,0,4,42.06,0,1,18.6
39,1,4,63.999,0,1,7.099
35,0,4,52.641,1,1,9.145
28,0,3,19.011,0,1,10.699
63,0,2,10.146,0,1,-1.691
52,0,5,21.42,0,1,-1.245
37,0,1,10.71,1,0,0.1
29,0,3,22.44,0,1,-2.14
33,1,1,12.486,1,1,5
58,0,4,53.382,0,1,22.999
33,1,3,42.66,0,1,1.449
49,0,1,15.57,1,0,-0.04
53,1,2,38.262,0,1,3.99
55,0,3,23.346,0,1,16.209
43,1,2,39.204,1,0,0.299
47,0,2,57.6,0,1,13.2
25,0,4,36,0,1,-3.06
38,1,5,60.228,0,1,45.01
41,0,4,63.939,0,1,11.243
25,0,3,16.938,0,1,6.215
51,1,2,57.783,0,1,43.5
46,0,3,36.369,0,1,-2.55
57,1,2,37.104,0,1,59.35
40,1,4,35.19,0,1,4
61,0,4,13.206,1,0,52
54,1,4,29.37,0,1,-3.6
61,0,4,17.43,0,0,-0.3
31,1,5,25.8,0,1,-4.575
34,0,2,17.253,0,1,0.095
54,1,1,45.963,1,0,162.564
31,1,2,42.51,0,1,-10
40,0,4,42.672,0,1,27.15
40,0,3,37.92,0,0,6
48,0,4,49.263,0,1,32.299
43,1,1,34.752,0,0,-4.384
44,1,2,43.914,0,0,5.93
46,0,3,52.44,0,1,51.299
39,0,4,41.298,0,1,-17.039
39,0,5,11.808,0,1,0
39,0,2,39.366,0,1,0.549
35,0,1,49.8,1,0,109.5
33,0,5,24.516,0,1,-0.44
29,0,2,37.65,0,1,19.55
27,1,4,23.097,0,1,-0.24
29,0,6,31.548,0,1,15.645
43,0,4,29.28,0,1,5.583
30,0,1,31.875,1,0,-2.9
31,0,1,45.42,1,0,1.15
57,0,2,43.968,0,1,17.299
31,1,1,31.434,1,0,-1.05
41,0,5,95.706,0,1,-4.537
36,0,1,56.118,1,0,4.7
56,1,1,54.132,0,0,79.7
25,0,2,60.495,0,1,-6.7
44,0,3,43.47,0,1,2
27,1,1,21.729,1,0,-19.28
49,0,1,41.1,1,1,4.999
27,0,1,21.69,1,0,1.34
35,0,3,11.628,0,0,5
48,1,4,51.102,1,1,12.7
38,0,4,117.651,0,1,115.5
46,0,3,35.1,0,1,0
58,0,4,24.3,0,0,5
59,1,6,46.92,1,1,45
32,0,1,22.392,0,0,24.2
43,1,2,42.48,0,0,5.9
26,0,2,14.67,0,1,-14.5
56,0,5,64.332,0,1,42.196
26,0,3,28.035,1,0,0.275
38,0,2,32.928,0,0,1.68
39,1,5,47.025,0,1,26.8
44,1,3,17.991,0,1,3.35
49,0,1,30.063,1,0,33.8
38,1,3,65.151,0,1,54.244
52,0,6,44.271,0,1,10.4
36,0,8,43.26,0,1,8.9
28,0,4,28.554,0,1,1
47,0,2,87.72,0,1,29.319
39,0,6,25.416,0,1,0
52,1,4,27.711,0,1,-3.029
49,0,3,19.809,0,0,6.2
58,0,1,30.528,1,0,21
36,0,4,20.4,0,0,-1
31,0,3,17.901,0,0,0
41,0,2,10.2,0,0,0.2
33,0,1,52.476,1,0,13.176
61,0,2,179.373,0,1,358.4
59,1,1,43.317,0,0,373.556
34,0,5,100.029,0,1,-0.25
47,1,4,59.736,0,1,161.94
31,0,6,38.802,0,0,0.1
27,1,4,37.815,0,1,-1.436
27,0,3,13.482,0,1,-2.25
31,0,3,14.4,0,0,-1.715
30,0,1,10.272,1,0,-0.02
31,0,6,12.588,0,1,0
29,1,4,52.236,0,1,31.847
45,1,3,39.717,0,0,-0.8
44,1,3,69.156,0,1,46.931
35,0,5,69.696,0,1,-0.75
39,0,2,10.8,0,0,0
40,0,5,15.402,1,1,0
36,1,1,10.386,0,0,3
29,0,3,17.373,0,1,-2.861
52,0,2,47.7,1,1,1.95
31,0,3,44.241,0,0,-0.92
50,0,4,62.13,0,1,37.999
56,0,3,37.869,0,1,-9.7
47,1,1,25.383,1,0,22.049
61,0,2,39.645,0,1,91.099
61,1,2,51.288,0,1,81.5
56,1,4,24.843,0,1,56.29
38,1,1,26.538,1,0,17.25
42,0,5,21.3,0,1,4.6
55,1,2,93.756,0,1,102.349
53,0,1,26.295,0,0,2.199
51,1,6,11.703,0,0,-1
26,1,1,19.56,1,0,6.9
32,1,2,63.207,0,1,6.18
40,1,1,42.96,0,0,-5
37,1,1,44.754,0,0,-5.5
44,0,4,36.06,0,1,16.4
45,0,3,44.94,1,1,0.999
39,1,5,29.577,0,1,7.676
30,1,4,27.414,0,1,0
48,0,2,18.696,0,0,0
42,0,4,58.629,0,1,0.5
43,1,3,47.946,1,1,0.977
37,0,2,13.314,0,0,-0.3
43,0,3,47.4,0,0,-0.19
57,0,1,27.696,0,0,231.759
48,0,4,30.831,0,1,5.399
31,0,1,13.77,1,0,0
30,0,4,16.56,0,1,-0.8
26,1,4,31.47,0,1,6.14
42,1,5,52.758,0,1,45.65
34,1,3,26.598,0,1,-7.4
63,1,3,23.604,0,1,10.5
52,1,2,90.9,1,0,81.2
46,1,5,43.452,0,1,20.89
45,1,7,82.575,1,1,22.332
55,1,1,13.26,0,0,-18
34,1,4,24.3,0,1,1.099
34,0,2,11.73,0,0,1
52,0,4,26.4,0,1,-4.8
35,0,3,23.88,0,1,-8.8
33,0,4,34.269,0,1,-6.451
31,1,3,62.592,0,1,-20.892
34,1,4,45.912,0,1,9.6
41,1,3,43.992,0,1,52.025
59,0,1,31.959,0,0,-9.3
33,1,4,23.73,0,1,-3.015
33,1,3,110.25,0,1,5.099
46,1,4,62.691,0,1,36.068
25,0,1,25.395,1,0,0.7
36,1,5,58.302,0,1,-6.201
45,1,4,19.2,0,1,6.25
33,1,4,35.832,0,1,-8
34,1,4,73.59,0,1,2.6
33,1,2,39.996,0,1,6
33,0,2,49.845,1,1,5.692
60,1,2,31.275,0,1,1.7
57,1,2,39.921,0,1,43.612
47,1,2,43.854,0,0,58.019
26,0,7,10.221,0,1,-0.51
47,1,2,20.406,0,1,0.3
33,1,1,25.752,1,0,20.15
30,0,5,18.042,1,1,-10.3
35,1,2,42.036,1,1,9.2
32,1,3,62.382,1,1,-4.675
56,0,2,53.847,1,1,99.899
53,0,2,70.374,0,1,5.756
35,0,1,10.71,1,0,0
38,0,3,15.612,0,0,0.65
25,1,4,25.2,0,1,0.6
39,0,3,29.265,0,1,5.5
39,0,1,21.996,1,0,10.378
30,0,1,63.75,0,0,223.075
37,0,2,58.143,0,1,7.765
27,0,2,147.996,0,1,49.7
57,0,2,13.608,0,0,-0.948
52,0,1,27.78,1,0,67
61,0,3,26.664,0,1,38.01
48,1,4,62.463,0,1,5.5
26,1,1,20.34,1,0,0.049
35,0,2,11.844,0,0,0
29,0,1,89.28,1,0,-0.5
26,0,3,180.858,1,1,1.636
47,1,4,42.147,0,1,6.999
47,1,3,61.575,0,1,56.943
25,0,2,16.266,1,1,-3.244
37,1,5,49.965,0,1,1.9
38,1,1,102.396,0,0,72
34,0,3,13.707,0,0,-3.07
38,1,4,57.03,0,1,30.425
42,1,4,31.596,0,1,2.119
42,1,3,48.9,0,1,41.241
59,1,2,36.864,0,1,-4.602
29,0,6,22.68,0,1,-2.2
58,1,3,42.642,0,1,4.449
29,0,4,36.885,0,1,-2.5
29,0,3,19.374,0,0,-4.9
52,0,1,16.509,0,0,174.999
38,1,1,47.826,0,0,22.849
40,1,5,61.176,0,1,79.15
46,1,1,100.011,1,0,63.249
30,1,3,25.95,0,1,1.855
30,0,3,15.3,1,0,0
59,1,2,32.196,0,0,65.2
43,0,4,96.336,1,1,89.328
58,0,1,34.8,1,0,82.5
43,1,5,39.255,0,1,2.699
39,0,5,109.392,0,1,38.2
25,0,3,19.38,0,1,0.345
36,1,3,47.892,0,1,-3.24
32,0,1,21.804,1,0,0
38,1,2,19.8,1,0,2.5
44,1,2,20.652,0,0,-0.29
27,1,1,49.2,1,0,-8.5
36,1,2,59.046,0,1,9
48,1,5,28.713,0,1,-29.1
36,1,4,34.392,0,1,-0.578
34,1,1,25.965,0,0,8.601
26,0,1,10.71,0,0,0
62,0,2,26.808,0,1,0.3
27,1,5,36.201,0,1,4.899
36,0,2,24.867,1,1,20.399
37,0,4,32.37,0,1,9.279
58,1,2,16.2,0,0,15.65
51,0,2,49.83,0,1,-1.201
64,1,2,37.242,0,1,10.329
42,0,7,16.83,0,1,-3
36,0,1,34.839,1,0,2.647
33,1,5,45.846,0,1,39.4
31,1,5,41.922,0,1,6.45
59,1,1,18.468,0,0,1.075
51,1,3,67.431,0,1,55.69
39,0,1,33.078,1,0,-0.3
40,1,3,45.279,0,1,1.865
53,0,2,104.235,0,1,144.5
51,1,3,66.477,0,1,82.015
36,0,4,60.702,0,1,8.7
44,0,1,47.25,1,0,-0.6
37,0,5,31.83,0,1,0
26,0,4,20.46,0,0,0.1
59,0,1,18.696,0,0,0
46,0,2,72.099,0,1,0.044
53,1,4,139.938,0,1,141.3
49,0,6,17.169,0,1,85.56
30,1,4,39.249,0,1,5.454
56,1,3,47.79,0,1,36.27
32,1,4,31.644,0,1,-23.162
41,0,4,19.413,0,0,-4.095
55,1,2,123.111,0,1,31.971
46,1,1,23.985,0,0,25.3
38,1,1,39,1,0,1134.098
41,1,4,48.612,0,1,41.828
29,1,3,39.396,1,1,-6.6
39,0,2,21.459,0,0,-2.681
55,0,1,37.539,0,0,26.499
51,0,1,58.959,0,0,110.1
30,0,2,15.84,0,1,-10.6
34,1,3,69.942,0,1,36.5
45,0,2,14.85,0,0,1.8
49,0,1,13.491,0,0,-0.306
64,0,1,33.651,1,0,-10.946
36,0,1,17.883,1,0,-2.384
44,0,2,31.53,0,0,-2.24
30,0,1,27.555,0,0,-14.35
44,1,4,36.6,0,1,-2
51,1,4,57.39,0,1,48.7
32,0,3,25.5,0,1,-0.295
52,0,4,17.106,0,1,37.623
35,1,4,60.303,0,1,53.45
28,0,3,55.305,0,1,-5.75
38,0,2,33.192,0,0,-0.4
33,0,4,41.712,0,1,46.5
30,0,2,55.359,0,1,-15.1
61,1,5,59.166,1,0,46.099
63,1,2,39.039,0,1,39.799
39,0,1,18.99,0,0,-1.451
46,0,2,87.15,0,1,15.325
41,0,4,24.486,0,1,-2.3
45,0,3,11.868,0,0,-0.9
